"dataset","fold","grid_neighborhood","grid_topology","grid_size_x","grid_size_y","rlen","radius","alpha1","alpha2","empty_neurons","qe_val"
"emotions","fold3","gaussian","rectangular",2,3,500,5,0.05,0.01,0,0.462884283256758
"emotions","fold3","gaussian","rectangular",2,3,1000,5,0.05,0.01,0,0.45997765735863
"emotions","fold3","gaussian","rectangular",2,3,1500,5,0.05,0.01,0,0.461455977659766
"emotions","fold3","gaussian","rectangular",2,3,500,7,0.05,0.01,0,0.4667313748287
"emotions","fold3","gaussian","rectangular",2,3,1000,7,0.05,0.01,0,0.461248013777674
"emotions","fold3","gaussian","rectangular",2,3,1500,7,0.05,0.01,0,0.464527908781065
"emotions","fold3","gaussian","rectangular",2,3,500,3,0.5,0.005,0,0.424602886475628
"emotions","fold3","gaussian","rectangular",2,3,1000,3,0.5,0.005,0,0.438703610075528
"emotions","fold3","gaussian","rectangular",2,3,1500,3,0.5,0.005,0,0.419340122680392
"emotions","fold3","gaussian","rectangular",2,3,500,5,0.5,0.005,0,0.445943349104869
"emotions","fold3","gaussian","rectangular",2,3,1000,5,0.5,0.005,0,0.448658242658363
"emotions","fold3","gaussian","rectangular",2,3,1500,5,0.5,0.005,0,0.433441693549277
"emotions","fold3","gaussian","rectangular",2,3,500,7,0.5,0.005,0,0.462128735659524
"emotions","fold3","gaussian","rectangular",2,3,1000,7,0.5,0.005,0,0.422488543500317
"emotions","fold3","gaussian","rectangular",2,3,1500,7,0.5,0.005,0,0.44481475452083
"emotions","fold3","gaussian","rectangular",2,3,500,3,0.1,0.005,0,0.460542674207
"emotions","fold3","gaussian","rectangular",2,3,1000,3,0.1,0.005,0,0.45653873042497
"emotions","fold3","gaussian","rectangular",2,3,1500,3,0.1,0.005,0,0.460361119576602
"emotions","fold3","gaussian","rectangular",2,3,500,5,0.1,0.005,0,0.459033501952411
"emotions","fold3","gaussian","rectangular",2,3,1000,5,0.1,0.005,0,0.461110291985927
"emotions","fold3","gaussian","rectangular",2,3,1500,5,0.1,0.005,0,0.457930295580084
"emotions","fold3","gaussian","rectangular",2,3,500,7,0.1,0.005,0,0.464662573098827
"emotions","fold3","gaussian","rectangular",2,3,1000,7,0.1,0.005,0,0.457419280039353
"emotions","fold3","gaussian","rectangular",2,3,1500,7,0.1,0.005,0,0.462245025640934
"emotions","fold3","gaussian","rectangular",2,3,500,3,0.05,0.005,0,0.460995066168065
"emotions","fold3","gaussian","rectangular",2,3,1000,3,0.05,0.005,0,0.464297598493128
"emotions","fold3","gaussian","rectangular",2,3,1500,3,0.05,0.005,0,0.457218410438923
"emotions","fold3","gaussian","rectangular",2,3,500,5,0.05,0.005,0,0.462194954892589
"emotions","fold3","gaussian","rectangular",2,3,1000,5,0.05,0.005,0,0.464704976871567
"emotions","fold3","gaussian","rectangular",2,3,1500,5,0.05,0.005,0,0.465071469413811
"emotions","fold3","gaussian","rectangular",2,3,500,7,0.05,0.005,0,0.468143859070875
"emotions","fold3","gaussian","rectangular",2,3,1000,7,0.05,0.005,0,0.465479780232976
"emotions","fold3","gaussian","rectangular",2,3,1500,7,0.05,0.005,0,0.466201510046284
"emotions","fold3","gaussian","rectangular",2,3,500,3,0.5,0.001,0,0.417767899917295
"emotions","fold3","gaussian","rectangular",2,3,1000,3,0.5,0.001,0,0.435006418769745
"emotions","fold3","gaussian","rectangular",2,3,1500,3,0.5,0.001,0,0.436358003758878
"emotions","fold3","gaussian","rectangular",2,3,500,5,0.5,0.001,0,0.462683353309607
"emotions","fold3","gaussian","rectangular",2,3,1000,5,0.5,0.001,0,0.434870316782239
"emotions","fold3","gaussian","rectangular",2,3,1500,5,0.5,0.001,0,0.457290637267515
"emotions","fold3","gaussian","rectangular",2,3,500,7,0.5,0.001,0,0.458171489182716
"emotions","fold3","gaussian","rectangular",2,3,1000,7,0.5,0.001,0,0.457301401129964
"emotions","fold3","gaussian","rectangular",2,3,1500,7,0.5,0.001,0,0.458562504891172
"emotions","fold3","gaussian","rectangular",2,3,500,3,0.1,0.001,0,0.460304334272015
"emotions","fold3","gaussian","rectangular",2,3,1000,3,0.1,0.001,0,0.456869611865329
"emotions","fold3","gaussian","rectangular",2,3,1500,3,0.1,0.001,0,0.457288174867798
"emotions","fold3","gaussian","rectangular",2,3,500,5,0.1,0.001,0,0.461397706622543
"emotions","fold3","gaussian","rectangular",2,3,1000,5,0.1,0.001,0,0.460526583701584
"emotions","fold3","gaussian","rectangular",2,3,1500,5,0.1,0.001,0,0.457943046949744
"emotions","fold3","gaussian","rectangular",2,3,500,7,0.1,0.001,0,0.465803946992649
"emotions","fold3","gaussian","rectangular",2,3,1000,7,0.1,0.001,0,0.462308866139175
"emotions","fold3","gaussian","rectangular",2,3,1500,7,0.1,0.001,0,0.461185465072434
"emotions","fold3","gaussian","rectangular",2,3,500,3,0.05,0.001,0,0.462272753310785
"emotions","fold3","gaussian","rectangular",2,3,1000,3,0.05,0.001,0,0.458347698130287
"emotions","fold3","gaussian","rectangular",2,3,1500,3,0.05,0.001,0,0.466184802540204
"emotions","fold3","gaussian","rectangular",2,3,500,5,0.05,0.001,0,0.458550063959246
"emotions","fold3","gaussian","rectangular",2,3,1000,5,0.05,0.001,0,0.468308702147912
"emotions","fold3","gaussian","rectangular",2,3,1500,5,0.05,0.001,0,0.458543417457437
"emotions","fold3","gaussian","rectangular",2,3,500,7,0.05,0.001,0,0.466494185803238
"emotions","fold3","gaussian","rectangular",2,3,1000,7,0.05,0.001,0,0.46115864656758
"emotions","fold3","gaussian","rectangular",2,3,1500,7,0.05,0.001,0,0.465552210781609
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.5,0.01,0,0.400124934183451
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.5,0.01,0,0.409269252989851
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.5,0.01,0,0.388432367560459
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.5,0.01,0,0.414556297344161
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.5,0.01,0,0.407686645195196
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.5,0.01,0,0.398370951812945
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.5,0.01,0,0.404276027442921
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.5,0.01,0,0.40349103567289
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.5,0.01,0,0.400983433154029
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.1,0.01,0,0.40271845137685
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.1,0.01,0,0.403267409055066
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.1,0.01,0,0.400709743231105
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.1,0.01,0,0.4038471714958
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.1,0.01,0,0.407540313359152
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.1,0.01,0,0.39968565651304
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.1,0.01,0,0.403901911768062
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.1,0.01,0,0.398933368613378
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.1,0.01,0,0.40341068131538
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.05,0.01,0,0.397633663556844
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.05,0.01,0,0.405158715617821
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.05,0.01,0,0.398740391167681
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.05,0.01,0,0.40090889555803
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.05,0.01,0,0.40026362494763
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.05,0.01,0,0.404116009542169
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.05,0.01,0,0.401389244663552
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.05,0.01,0,0.40025036786662
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.05,0.01,0,0.405051276556615
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.5,0.005,0,0.382894806489344
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.5,0.005,0,0.397085221341985
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.5,0.005,0,0.408646880602138
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.5,0.005,0,0.405531761685682
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.5,0.005,0,0.40014390352483
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.5,0.005,0,0.418309852150679
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.5,0.005,0,0.401934732052943
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.5,0.005,0,0.401610479551641
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.5,0.005,0,0.403505615757011
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.1,0.005,0,0.399333184791585
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.1,0.005,0,0.402164946873363
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.1,0.005,0,0.40260855914125
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.1,0.005,0,0.402054602978693
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.1,0.005,0,0.401475256118003
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.1,0.005,0,0.402211969941761
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.1,0.005,0,0.408930799896374
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.1,0.005,0,0.403788661048864
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.1,0.005,0,0.398717762136651
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.05,0.005,0,0.399418610817801
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.05,0.005,0,0.400415071600349
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.05,0.005,0,0.402399024672893
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.05,0.005,0,0.451359894772734
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.05,0.005,0,0.401984703624885
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.05,0.005,0,0.419162948537564
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.05,0.005,0,0.419939762222146
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.05,0.005,0,0.405688801439098
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.05,0.005,0,0.399492721987507
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.5,0.001,0,0.387428090277612
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.5,0.001,0,0.397966219287186
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.5,0.001,0,0.385301478842218
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.5,0.001,0,0.386100272791225
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.5,0.001,0,0.397281864170407
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.5,0.001,0,0.388553785758902
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.5,0.001,0,0.400645594958195
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.5,0.001,0,0.398261242213407
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.5,0.001,0,0.424534643669035
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.1,0.001,0,0.399483753290206
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.1,0.001,0,0.398441294196763
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.1,0.001,0,0.400369351574653
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.1,0.001,0,0.403933254104151
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.1,0.001,0,0.400000708152619
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.1,0.001,0,0.401902939150877
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.1,0.001,0,0.405622744383942
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.1,0.001,0,0.400341273694218
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.1,0.001,0,0.402055347784566
"emotions","fold3","gaussian","hexagonal",2,3,500,3,0.05,0.001,0,0.400782316183733
"emotions","fold3","gaussian","hexagonal",2,3,1000,3,0.05,0.001,0,0.401288292824273
"emotions","fold3","gaussian","hexagonal",2,3,1500,3,0.05,0.001,0,0.40186618057016
"emotions","fold3","gaussian","hexagonal",2,3,500,5,0.05,0.001,0,0.421945903546335
"emotions","fold3","gaussian","hexagonal",2,3,1000,5,0.05,0.001,0,0.400437865482502
"emotions","fold3","gaussian","hexagonal",2,3,1500,5,0.05,0.001,0,0.404109363834818
"emotions","fold3","gaussian","hexagonal",2,3,500,7,0.05,0.001,0,0.444467542364414
"emotions","fold3","gaussian","hexagonal",2,3,1000,7,0.05,0.001,0,0.419026319835742
"emotions","fold3","gaussian","hexagonal",2,3,1500,7,0.05,0.001,0,0.420473962031795
"emotions","fold3","bubble","rectangular",2,3,500,3,0.5,0.01,0,0.329642543194047
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.5,0.01,0,0.319016507332493
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.5,0.01,0,0.35875944428571
"emotions","fold3","bubble","rectangular",2,3,500,5,0.5,0.01,0,0.32519428595299
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.5,0.01,0,0.324185055448977
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.5,0.01,0,0.345857648449884
"emotions","fold3","bubble","rectangular",2,3,500,7,0.5,0.01,0,0.323628617012511
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.5,0.01,0,0.343339204113122
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.5,0.01,0,0.356356020168091
"emotions","fold3","bubble","rectangular",2,3,500,3,0.1,0.01,0,0.360818789690879
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.1,0.01,0,0.347412444359052
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.1,0.01,0,0.361060619811825
"emotions","fold3","bubble","rectangular",2,3,500,5,0.1,0.01,0,0.319678047332041
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.1,0.01,0,0.322267094126453
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.1,0.01,0,0.359561713135734
"emotions","fold3","bubble","rectangular",2,3,500,7,0.1,0.01,0,0.375889297169203
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.1,0.01,0,0.378587996646196
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.1,0.01,0,0.342073131025862
"emotions","fold3","bubble","rectangular",2,3,500,3,0.05,0.01,0,0.362394995867888
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.05,0.01,0,0.377080373770467
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.05,0.01,0,0.375992347867224
"emotions","fold3","bubble","rectangular",2,3,500,5,0.05,0.01,0,0.360432058274888
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.05,0.01,0,0.313103143571383
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.05,0.01,0,0.377937532655939
"emotions","fold3","bubble","rectangular",2,3,500,7,0.05,0.01,0,0.376293758663672
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.05,0.01,0,0.323912250481287
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.05,0.01,0,0.320581952519848
"emotions","fold3","bubble","rectangular",2,3,500,3,0.5,0.005,0,0.325949770101767
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.5,0.005,0,0.3244453461147
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.5,0.005,0,0.311124110523379
"emotions","fold3","bubble","rectangular",2,3,500,5,0.5,0.005,0,0.339171246339351
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.5,0.005,0,0.309822856609264
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.5,0.005,0,0.335454728418311
"emotions","fold3","bubble","rectangular",2,3,500,7,0.5,0.005,0,0.401302502301639
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.5,0.005,0,0.375730452471466
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.5,0.005,0,0.347239550534151
"emotions","fold3","bubble","rectangular",2,3,500,3,0.1,0.005,0,0.358792839734406
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.1,0.005,0,0.37550634020921
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.1,0.005,0,0.358107187834545
"emotions","fold3","bubble","rectangular",2,3,500,5,0.1,0.005,0,0.376828337140153
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.1,0.005,0,0.377647669841501
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.1,0.005,0,0.341702816612827
"emotions","fold3","bubble","rectangular",2,3,500,7,0.1,0.005,0,0.36059899577002
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.1,0.005,0,0.360082051999183
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.1,0.005,0,0.322057201240075
"emotions","fold3","bubble","rectangular",2,3,500,3,0.05,0.005,0,0.377070633592125
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.05,0.005,0,0.399226665025456
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.05,0.005,0,0.322667399951042
"emotions","fold3","bubble","rectangular",2,3,500,5,0.05,0.005,0,0.362263234636573
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.05,0.005,0,0.323147705930463
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.05,0.005,0,0.361563325076786
"emotions","fold3","bubble","rectangular",2,3,500,7,0.05,0.005,0,0.357960574401437
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.05,0.005,0,0.361265164048538
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.05,0.005,0,0.375329810665977
"emotions","fold3","bubble","rectangular",2,3,500,3,0.5,0.001,0,0.344601283573135
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.5,0.001,0,0.31091279212499
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.5,0.001,0,0.315628224518498
"emotions","fold3","bubble","rectangular",2,3,500,5,0.5,0.001,0,0.346753348745652
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.5,0.001,0,0.305391531709529
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.5,0.001,0,0.328700243955887
"emotions","fold3","bubble","rectangular",2,3,500,7,0.5,0.001,0,0.358498513032828
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.5,0.001,0,0.383487873512469
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.5,0.001,0,0.328883751698141
"emotions","fold3","bubble","rectangular",2,3,500,3,0.1,0.001,0,0.319512753363198
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.1,0.001,0,0.350907882961819
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.1,0.001,0,0.358978972332969
"emotions","fold3","bubble","rectangular",2,3,500,5,0.1,0.001,0,0.376788125570912
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.1,0.001,0,0.323564314065517
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.1,0.001,0,0.359590055970637
"emotions","fold3","bubble","rectangular",2,3,500,7,0.1,0.001,0,0.358364919812517
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.1,0.001,0,0.341694566102789
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.1,0.001,0,0.359517371099333
"emotions","fold3","bubble","rectangular",2,3,500,3,0.05,0.001,0,0.376278137160023
"emotions","fold3","bubble","rectangular",2,3,1000,3,0.05,0.001,0,0.376804241786298
"emotions","fold3","bubble","rectangular",2,3,1500,3,0.05,0.001,0,0.358493123907869
"emotions","fold3","bubble","rectangular",2,3,500,5,0.05,0.001,0,0.321214207964937
"emotions","fold3","bubble","rectangular",2,3,1000,5,0.05,0.001,0,0.376783041502139
"emotions","fold3","bubble","rectangular",2,3,1500,5,0.05,0.001,0,0.376681599272372
"emotions","fold3","bubble","rectangular",2,3,500,7,0.05,0.001,0,0.323614275730498
"emotions","fold3","bubble","rectangular",2,3,1000,7,0.05,0.001,0,0.391415906087115
"emotions","fold3","bubble","rectangular",2,3,1500,7,0.05,0.001,0,0.341309972256995
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.5,0.01,0,0.326230275558912
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.5,0.01,0,0.310592887641843
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.5,0.01,0,0.311286766910666
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.5,0.01,0,0.345484555349754
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.5,0.01,0,0.33268236426534
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.5,0.01,0,0.35919630479914
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.5,0.01,0,0.363887545355398
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.5,0.01,0,0.376494487687415
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.5,0.01,0,0.308592803595279
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.1,0.01,0,0.331274293251454
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.1,0.01,0,0.342924898002208
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.1,0.01,0,0.341256282784957
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.1,0.01,0,0.342063765366337
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.1,0.01,0,0.343066482576166
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.1,0.01,0,0.350926157592786
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.1,0.01,0,0.342859264808739
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.1,0.01,0,0.34264994521018
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.1,0.01,0,0.344367738573179
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.05,0.01,0,0.344676448102787
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.05,0.01,0,0.344332480789045
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.05,0.01,0,0.357445869712987
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.05,0.01,0,0.342318984386337
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.05,0.01,0,0.345197499714732
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.05,0.01,0,0.419682675962424
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.05,0.01,0,0.351522341608091
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.05,0.01,0,0.343260604011026
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.05,0.01,0,0.329594578243312
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.5,0.005,0,0.326189500257549
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.5,0.005,0,0.309710393420017
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.5,0.005,0,0.311532647452589
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.5,0.005,0,0.341684293324594
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.5,0.005,0,0.308772263390389
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.5,0.005,0,0.347936463226475
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.5,0.005,0,0.332110500901541
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.5,0.005,0,0.343343664327333
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.5,0.005,0,0.330195630042319
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.1,0.005,0,0.419041321890442
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.1,0.005,0,0.330082239422199
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.1,0.005,0,0.347822306906991
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.1,0.005,0,0.342584972054034
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.1,0.005,0,0.341400312242247
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.1,0.005,0,0.351413197850529
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.1,0.005,0,0.422741964635508
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.1,0.005,0,0.347781187638389
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.1,0.005,0,0.34179051504019
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.05,0.005,0,0.316235407106375
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.05,0.005,0,0.351040656960119
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.05,0.005,0,0.41734213358167
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.05,0.005,0,0.341791168487645
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.05,0.005,0,0.422766949765785
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.05,0.005,0,0.342212481604309
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.05,0.005,0,0.422805756854513
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.05,0.005,0,0.422512545474222
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.05,0.005,0,0.323517972268038
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.5,0.001,0,0.320457748120824
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.5,0.001,0,0.359629156982688
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.5,0.001,0,0.324988253424417
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.5,0.001,0,0.384427332110959
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.5,0.001,0,0.30586906451596
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.5,0.001,0,0.319452105183454
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.5,0.001,0,0.342399154884281
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.5,0.001,0,0.343275636761472
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.5,0.001,0,0.347212806931303
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.1,0.001,0,0.341972473486933
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.1,0.001,0,0.340745233249366
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.1,0.001,0,0.342832486171232
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.1,0.001,0,0.341568694133035
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.1,0.001,0,0.341533042334378
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.1,0.001,0,0.341391185718995
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.1,0.001,0,0.341496625837425
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.1,0.001,0,0.341317326105603
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.1,0.001,0,0.328440131981879
"emotions","fold3","bubble","hexagonal",2,3,500,3,0.05,0.001,0,0.342722677092797
"emotions","fold3","bubble","hexagonal",2,3,1000,3,0.05,0.001,0,0.341574161325934
"emotions","fold3","bubble","hexagonal",2,3,1500,3,0.05,0.001,0,0.340924288381906
"emotions","fold3","bubble","hexagonal",2,3,500,5,0.05,0.001,0,0.42398900596238
"emotions","fold3","bubble","hexagonal",2,3,1000,5,0.05,0.001,0,0.355692451319723
"emotions","fold3","bubble","hexagonal",2,3,1500,5,0.05,0.001,0,0.341160669324393
"emotions","fold3","bubble","hexagonal",2,3,500,7,0.05,0.001,0,0.342482156699344
"emotions","fold3","bubble","hexagonal",2,3,1000,7,0.05,0.001,0,0.342802720588307
"emotions","fold3","bubble","hexagonal",2,3,1500,7,0.05,0.001,0,0.340930454517946
"emotions","fold3","gaussian","rectangular",2,2,500,3,0.5,0.01,0,0.576432532429155
"emotions","fold3","gaussian","rectangular",2,2,1000,3,0.5,0.01,0,0.571370188824953
